hour_t0,temp_pi_t0,hum_pi_t0,wind_speed_t0,precip_t0,PM2.5_pi_t0,PM10_pi_t0,hour_t1,temp_pi_t1,hum_pi_t1,wind_speed_t1,precip_t1,PM2.5_pi_t1,PM10_pi_t1,hour_t2,temp_pi_t2,hum_pi_t2,wind_speed_t2,precip_t2,PM2.5_pi_t2,PM10_pi_t2,hour_t3,temp_pi_t3,hum_pi_t3,wind_speed_t3,precip_t3,PM2.5_pi_t3,PM10_pi_t3,hour_t4,temp_pi_t4,hum_pi_t4,wind_speed_t4,precip_t4,PM2.5_pi_t4,PM10_pi_t4,hour_t5,temp_pi_t5,hum_pi_t5,wind_speed_t5,precip_t5,PM2.5_pi_t5,PM10_pi_t5,PM2.5_pi,PM10_pi
17.0,15.433333333333332,43.54166666666666,6.830519000000001,0.0,8.286666666666667,13.0125,18.0,14.508333333333336,45.76666666666666,5.3517847000000005,0.0,9.799166666666665,15.931666666666665,19.0,13.591666666666669,50.36666666666667,6.3690495,0.0,9.5125,13.694166666666666,20.0,12.708333333333334,54.725,8.854828999999999,0.0,9.7675,13.777500000000002,21.0,11.908333333333331,55.633333333333326,8.217153,0.0,7.718333333333334,11.42,22.0,11.127272727272729,57.47272727272728,6.725353999999999,0.0,5.473636363636364,7.769090909090909,5.6475,7.878333333333335
20.0,12.708333333333334,54.725,8.854828999999999,0.0,9.7675,13.777500000000002,21.0,11.908333333333331,55.633333333333326,8.217153,0.0,7.718333333333334,11.42,22.0,11.127272727272729,57.47272727272728,6.725353999999999,0.0,5.473636363636364,7.769090909090909,23.0,10.466666666666669,58.15833333333333,6.5693827,0.0,5.6475,7.878333333333335,0.0,9.872727272727271,59.60909090909092,5.7599998,0.0,7.613636363636362,11.719090909090909,1.0,9.291666666666666,60.08333333333334,9.72,0.0,7.039166666666667,11.339999999999998,6.749166666666667,10.1075
23.0,10.466666666666669,58.15833333333333,6.5693827,0.0,5.6475,7.878333333333335,0.0,9.872727272727271,59.60909090909092,5.7599998,0.0,7.613636363636362,11.719090909090909,1.0,9.291666666666666,60.08333333333334,9.72,0.0,7.039166666666667,11.339999999999998,2.0,8.933333333333335,60.20833333333334,5.4119864,0.0,6.749166666666667,10.1075,3.0,8.225,63.21666666666667,5.506941,0.0,7.871666666666667,13.393333333333336,4.0,7.658333333333332,67.01666666666667,4.32,0.0,5.710833333333333,8.541666666666666,7.948333333333333,11.751666666666669
2.0,8.933333333333335,60.20833333333334,5.4119864,0.0,6.749166666666667,10.1075,3.0,8.225,63.21666666666667,5.506941,0.0,7.871666666666667,13.393333333333336,4.0,7.658333333333332,67.01666666666667,4.32,0.0,5.710833333333333,8.541666666666666,5.0,7.399999999999999,65.88333333333334,4.553679499999999,0.0,7.948333333333333,11.751666666666669,6.0,7.716666666666666,64.40833333333333,4.1046314,0.0,10.42,16.796666666666667,7.0,8.9,56.66363636363636,1.08,0.0,6.582727272727274,10.342727272727272,7.849166666666665,11.551666666666668
5.0,7.399999999999999,65.88333333333334,4.553679499999999,0.0,7.948333333333333,11.751666666666669,6.0,7.716666666666666,64.40833333333333,4.1046314,0.0,10.42,16.796666666666667,7.0,8.9,56.66363636363636,1.08,0.0,6.582727272727274,10.342727272727272,8.0,10.016666666666667,52.56666666666667,0.0,0.0,7.849166666666665,11.551666666666668,9.0,13.918181818181818,41.3909090909091,0.35999998,0.0,9.325454545454546,13.976363636363637,10.0,17.683333333333334,34.65833333333334,0.8049845,0.0,10.200833333333335,15.823333333333336,7.765833333333333,12.466666666666669
8.0,10.016666666666667,52.56666666666667,0.0,0.0,7.849166666666665,11.551666666666668,9.0,13.918181818181818,41.3909090909091,0.35999998,0.0,9.325454545454546,13.976363636363637,10.0,17.683333333333334,34.65833333333334,0.8049845,0.0,10.200833333333335,15.823333333333336,11.0,23.058333333333334,29.675000000000008,1.1384199,0.0,7.765833333333333,12.466666666666669,12.0,27.26363636363636,24.60909090909091,1.08,0.0,6.648181818181819,9.88090909090909,13.0,27.933333333333334,21.48333333333333,1.5273507,0.0,8.543333333333333,14.056666666666668,5.917272727272728,8.444545454545455
11.0,23.058333333333334,29.675000000000008,1.1384199,0.0,7.765833333333333,12.466666666666669,12.0,27.26363636363636,24.60909090909091,1.08,0.0,6.648181818181819,9.88090909090909,13.0,27.933333333333334,21.48333333333333,1.5273507,0.0,8.543333333333333,14.056666666666668,14.0,26.572727272727278,22.345454545454547,1.484318,0.0,5.917272727272728,8.444545454545455,15.0,23.75454545454545,24.41818181818181,1.8,0.0,5.766363636363637,9.061818181818182,16.0,20.60833333333333,29.341666666666665,2.2768397,0.0,6.959166666666666,10.4625,12.23166666666667,18.744166666666665
14.0,26.572727272727278,22.345454545454547,1.484318,0.0,5.917272727272728,8.444545454545455,15.0,23.75454545454545,24.41818181818181,1.8,0.0,5.766363636363637,9.061818181818182,16.0,20.60833333333333,29.341666666666665,2.2768397,0.0,6.959166666666666,10.4625,17.0,19.675,29.975000000000005,1.9386592,0.0,12.23166666666667,18.744166666666665,18.0,18.35,34.625,4.198285,0.0,9.76,14.475833333333329,19.0,16.55,38.36666666666667,6.297428,0.0,11.515,19.006666666666664,7.632499999999999,10.47
17.0,19.675,29.975000000000005,1.9386592,0.0,12.23166666666667,18.744166666666665,18.0,18.35,34.625,4.198285,0.0,9.76,14.475833333333329,19.0,16.55,38.36666666666667,6.297428,0.0,11.515,19.006666666666664,20.0,15.166666666666666,43.75,5.0528407,0.0,7.632499999999999,10.47,21.0,14.175,47.45,4.2136917,0.0,8.416666666666666,12.790833333333332,22.0,13.050000000000002,52.75,2.4149535,0.0,10.965000000000002,16.37083333333333,7.729090909090909,11.423636363636364
20.0,15.166666666666666,43.75,5.0528407,0.0,7.632499999999999,10.47,21.0,14.175,47.45,4.2136917,0.0,8.416666666666666,12.790833333333332,22.0,13.050000000000002,52.75,2.4149535,0.0,10.965000000000002,16.37083333333333,23.0,12.47272727272727,53.98181818181818,2.2768397,0.0,7.729090909090909,11.423636363636364,0.0,11.875,56.19166666666667,1.2979983999999998,0.0,10.463333333333336,15.984166666666669,1.0,11.254545454545452,57.50909090909091,5.771239,0.0,8.362727272727271,12.932727272727275,7.800000000000002,12.298333333333334
23.0,12.47272727272727,53.98181818181818,2.2768397,0.0,7.729090909090909,11.423636363636364,0.0,11.875,56.19166666666667,1.2979983999999998,0.0,10.463333333333336,15.984166666666669,1.0,11.254545454545452,57.50909090909091,5.771239,0.0,8.362727272727271,12.932727272727275,2.0,10.55,58.84166666666666,1.484318,0.0,7.800000000000002,12.298333333333334,3.0,10.158333333333331,60.491666666666674,1.835647,0.0,5.1825,6.845833333333332,4.0,9.125,65.03333333333333,3.0758414000000003,0.0,6.998333333333332,11.379166666666665,7.906666666666667,11.4275
2.0,10.55,58.84166666666666,1.484318,0.0,7.800000000000002,12.298333333333334,3.0,10.158333333333331,60.491666666666674,1.835647,0.0,5.1825,6.845833333333332,4.0,9.125,65.03333333333333,3.0758414000000003,0.0,6.998333333333332,11.379166666666665,5.0,9.058333333333332,64.875,3.396233,0.0,7.906666666666667,11.4275,6.0,9.416666666666666,63.10833333333333,1.4399999,0.0,11.299166666666665,17.505833333333335,7.0,10.183333333333332,60.225,1.2979983999999998,0.0,12.01,16.51583333333333,8.547272727272727,12.37909090909091
5.0,9.058333333333332,64.875,3.396233,0.0,7.906666666666667,11.4275,6.0,9.416666666666666,63.10833333333333,1.4399999,0.0,11.299166666666665,17.505833333333335,7.0,10.183333333333332,60.225,1.2979983999999998,0.0,12.01,16.51583333333333,8.0,11.1,53.681818181818194,1.484318,0.0,8.547272727272727,12.37909090909091,9.0,15.441666666666665,42.24999999999999,2.52,0.0,12.675000000000002,20.15333333333333,10.0,17.650000000000002,38.675,3.671294,0.0,13.365833333333333,20.13416666666667,13.893333333333333,21.59416666666667
8.0,11.1,53.681818181818194,1.484318,0.0,8.547272727272727,12.37909090909091,9.0,15.441666666666665,42.24999999999999,2.52,0.0,12.675000000000002,20.15333333333333,10.0,17.650000000000002,38.675,3.671294,0.0,13.365833333333333,20.13416666666667,11.0,23.54166666666666,30.925,4.802999,0.0,13.893333333333333,21.59416666666667,12.0,29.0,26.966666666666665,4.6938252,0.0,12.589999999999998,19.6275,13.0,30.675,24.95833333333333,6.2145634,0.0,16.278333333333332,25.63,12.601666666666668,18.335
11.0,23.54166666666666,30.925,4.802999,0.0,13.893333333333333,21.59416666666667,12.0,29.0,26.966666666666665,4.6938252,0.0,12.589999999999998,19.6275,13.0,30.675,24.95833333333333,6.2145634,0.0,16.278333333333332,25.63,14.0,31.616666666666664,23.066666666666663,6.6185193,0.0,12.601666666666668,18.335,15.0,27.58333333333333,25.5,7.704335700000001,0.0,10.4825,15.419166666666664,16.0,23.391666666666666,26.141666666666666,7.127636,0.0,6.819999999999998,10.3075,5.5209090909090905,8.58
14.0,31.616666666666664,23.066666666666663,6.6185193,0.0,12.601666666666668,18.335,15.0,27.58333333333333,25.5,7.704335700000001,0.0,10.4825,15.419166666666664,16.0,23.391666666666666,26.141666666666666,7.127636,0.0,6.819999999999998,10.3075,17.0,22.3,27.59090909090909,5.1919937,0.0,5.5209090909090905,8.58,18.0,20.516666666666666,32.6,3.096837,0.0,10.903333333333336,17.266666666666666,19.0,18.40833333333333,38.55,1.8,0.0,8.929166666666667,13.619166666666668,14.890833333333337,19.96916666666667
17.0,22.3,27.59090909090909,5.1919937,0.0,5.5209090909090905,8.58,18.0,20.516666666666666,32.6,3.096837,0.0,10.903333333333336,17.266666666666666,19.0,18.40833333333333,38.55,1.8,0.0,8.929166666666667,13.619166666666668,20.0,16.874999999999996,44.96666666666666,1.8,0.0,14.890833333333337,19.96916666666667,21.0,15.691666666666665,53.45,2.3051248,0.0,12.221666666666666,17.113333333333333,22.0,14.574999999999998,56.71666666666667,3.0758414000000003,0.0,10.020833333333334,14.095,8.898333333333335,13.261666666666663
20.0,16.874999999999996,44.96666666666666,1.8,0.0,14.890833333333337,19.96916666666667,21.0,15.691666666666665,53.45,2.3051248,0.0,12.221666666666666,17.113333333333333,22.0,14.574999999999998,56.71666666666667,3.0758414000000003,0.0,10.020833333333334,14.095,23.0,13.70833333333333,57.958333333333336,2.16,0.0,8.898333333333335,13.261666666666663,0.0,13.283333333333337,59.175,1.484318,0.0,11.630000000000004,18.098333333333333,1.0,12.641666666666667,62.075,1.9386592,0.0,11.369166666666668,17.22583333333333,13.144166666666663,21.19333333333333
23.0,13.70833333333333,57.958333333333336,2.16,0.0,8.898333333333335,13.261666666666663,0.0,13.283333333333337,59.175,1.484318,0.0,11.630000000000004,18.098333333333333,1.0,12.641666666666667,62.075,1.9386592,0.0,11.369166666666668,17.22583333333333,2.0,11.591666666666669,65.87499999999999,0.71999997,0.0,13.144166666666663,21.19333333333333,3.0,11.133333333333333,67.15833333333333,0.0,0.0,8.013333333333332,10.9825,4.0,11.025,67.79166666666667,0.0,0.0,11.568333333333332,17.8,11.914166666666665,16.86583333333333
2.0,11.591666666666669,65.87499999999999,0.71999997,0.0,13.144166666666663,21.19333333333333,3.0,11.133333333333333,67.15833333333333,0.0,0.0,8.013333333333332,10.9825,4.0,11.025,67.79166666666667,0.0,0.0,11.568333333333332,17.8,5.0,10.333333333333334,69.53333333333333,0.71999997,0.0,11.914166666666665,16.86583333333333,6.0,10.416666666666666,69.475,1.08,0.0,10.204166666666667,13.5575,7.0,11.824999999999998,62.025,0.35999998,0.0,9.098333333333334,11.921666666666669,8.370833333333334,12.760833333333332
5.0,10.333333333333334,69.53333333333333,0.71999997,0.0,11.914166666666665,16.86583333333333,6.0,10.416666666666666,69.475,1.08,0.0,10.204166666666667,13.5575,7.0,11.824999999999998,62.025,0.35999998,0.0,9.098333333333334,11.921666666666669,8.0,13.216666666666669,53.89166666666667,1.2979983999999998,0.0,8.370833333333334,12.760833333333332,9.0,17.4,41.68333333333334,5.3517847000000005,0.0,7.537499999999999,12.198333333333332,10.0,20.525,39.05,8.089993,0.0,7.592500000000001,11.11,9.481666666666667,12.8525
8.0,13.216666666666669,53.89166666666667,1.2979983999999998,0.0,8.370833333333334,12.760833333333332,9.0,17.4,41.68333333333334,5.3517847000000005,0.0,7.537499999999999,12.198333333333332,10.0,20.525,39.05,8.089993,0.0,7.592500000000001,11.11,11.0,26.71666666666667,31.075,7.952659599999999,0.0,9.481666666666667,12.8525,12.0,29.566666666666663,27.77499999999999,6.28713,0.0,8.589166666666666,12.651666666666666,13.0,30.691666666666663,25.599999999999994,6.12,0.0,11.269999999999998,18.164166666666667,6.501666666666666,9.085
11.0,26.71666666666667,31.075,7.952659599999999,0.0,9.481666666666667,12.8525,12.0,29.566666666666663,27.77499999999999,6.28713,0.0,8.589166666666666,12.651666666666666,13.0,30.691666666666663,25.599999999999994,6.12,0.0,11.269999999999998,18.164166666666667,14.0,30.308333333333337,25.808333333333334,5.447788200000001,0.0,6.501666666666666,9.085,15.0,27.133333333333336,28.058333333333334,5.04,0.0,9.916666666666666,15.684166666666664,16.0,23.441666666666663,33.358333333333334,4.3349743,0.0,10.04,14.133333333333333,10.8225,14.894166666666669
14.0,30.308333333333337,25.808333333333334,5.447788200000001,0.0,6.501666666666666,9.085,15.0,27.133333333333336,28.058333333333334,5.04,0.0,9.916666666666666,15.684166666666664,16.0,23.441666666666663,33.358333333333334,4.3349743,0.0,10.04,14.133333333333333,17.0,22.225,35.925,5.1919937,0.0,10.8225,14.894166666666669,18.0,20.666666666666664,38.79166666666666,9.1641035,0.0,13.584166666666665,20.08833333333333,19.0,19.08,44.99,7.5685663,0.0,10.814,15.249,29.71666666666667,43.64000000000001
17.0,22.225,35.925,5.1919937,0.0,10.8225,14.894166666666669,18.0,20.666666666666664,38.79166666666666,9.1641035,0.0,13.584166666666665,20.08833333333333,19.0,19.08,44.99,7.5685663,0.0,10.814,15.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6875,14.689166666666669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.583333333333336,19.60083333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771666666666667,13.308333333333335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,16.31416666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455,18.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.794166666666666,24.665000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61,23.9525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.144166666666669,15.652500000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504166666666665,13.204166666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1775,13.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205,15.120833333333335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.370833333333335,10.440833333333334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.180833333333332,18.293333333333333
11.0,28.96666666666667,31.3,9.3876505,0.0,29.71666666666667,43.64000000000001,12.0,28.566666666666663,31.758333333333336,12.57426,0.0,20.78333333333333,24.44416666666667,13.0,29.20833333333333,30.883333333333336,11.177405,0.0,20.24083333333333,26.5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.743333333333335,11.2875
11.0,28.96666666666667,31.3,9.3876505,0.0,29.71666666666667,43.64000000000001,12.0,28.566666666666663,31.758333333333336,12.57426,0.0,20.78333333333333,24.44416666666667,13.0,29.20833333333333,30.883333333333336,11.177405,0.0,20.24083333333333,26.5475,14.0,28.766666666666666,29.60833333333333,11.525623,0.0,10.6875,14.689166666666669,15.0,23.875,38.69166666666667,11.384199,0.0,17.3725,23.894166666666667,16.0,20.758333333333336,42.76666666666667,12.303366,0.0,20.034166666666664,29.13166666666667,8.66090909090909,13.32272727272727
14.0,28.766666666666666,29.60833333333333,11.525623,0.0,10.6875,14.689166666666669,15.0,23.875,38.69166666666667,11.384199,0.0,17.3725,23.894166666666667,16.0,20.758333333333336,42.76666666666667,12.303366,0.0,20.034166666666664,29.13166666666667,17.0,19.03333333333333,45.28333333333333,15.978484,0.0,14.583333333333336,19.60083333333333,18.0,17.683333333333334,48.04166666666666,17.388409,0.0,16.05,21.59083333333333,19.0,17.125,45.55833333333334,20.929594,0.0,13.345,20.45416666666667,7.022500000000001,11.301666666666668
17.0,19.03333333333333,45.28333333333333,15.978484,0.0,14.583333333333336,19.60083333333333,18.0,17.683333333333334,48.04166666666666,17.388409,0.0,16.05,21.59083333333333,19.0,17.125,45.55833333333334,20.929594,0.0,13.345,20.45416666666667,20.0,15.800000000000002,40.54166666666666,22.473343,0.0,8.771666666666667,13.308333333333335,21.0,14.1,43.18333333333334,20.188908,0.0,8.1775,11.425833333333337,22.0,12.866666666666667,47.76666666666667,15.379206,0.0,9.741666666666664,13.964999999999998,6.117272727272726,9.489999999999998
20.0,15.800000000000002,40.54166666666666,22.473343,0.0,8.771666666666667,13.308333333333335,21.0,14.1,43.18333333333334,20.188908,0.0,8.1775,11.425833333333337,22.0,12.866666666666667,47.76666666666667,15.379206,0.0,9.741666666666664,13.964999999999998,23.0,11.516666666666667,52.03333333333333,11.592895,0.0,11.18,16.31416666666667,0.0,10.983333333333333,52.39166666666667,9.178235,0.0,10.760833333333332,15.4925,1.0,10.166666666666666,53.14166666666667,8.12197,0.0,11.315833333333332,16.999999999999996,6.811818181818182,11.11909090909091
23.0,11.516666666666667,52.03333333333333,11.592895,0.0,11.18,16.31416666666667,0.0,10.983333333333333,52.39166666666667,9.178235,0.0,10.760833333333332,15.4925,1.0,10.166666666666666,53.14166666666667,8.12197,0.0,11.315833333333332,16.999999999999996,2.0,9.016666666666667,56.65833333333333,13.779114000000002,0.0,12.455,18.17,3.0,7.891666666666668,60.0,19.67195,0.0,16.55666666666667,24.08333333333333,4.0,7.5,61.025000000000006,18.668005,0.0,20.618333333333336,31.77583333333333,6.465,9.430833333333334
2.0,9.016666666666667,56.65833333333333,13.779114000000002,0.0,12.455,18.17,3.0,7.891666666666668,60.0,19.67195,0.0,16.55666666666667,24.08333333333333,4.0,7.5,61.025000000000006,18.668005,0.0,20.618333333333336,31.77583333333333,5.0,7.300000000000001,61.40833333333333,18.335276,0.0,17.794166666666666,24.665000000000003,6.0,7.716666666666668,60.33333333333332,20.65848,0.0,13.637499999999998,19.776666666666667,7.0,8.108333333333333,56.1,22.768396,0.0,11.676666666666668,17.055,7.368333333333332,10.130833333333332
5.0,7.300000000000001,61.40833333333333,18.335276,0.0,17.794166666666666,24.665000000000003,6.0,7.716666666666668,60.33333333333332,20.65848,0.0,13.637499999999998,19.776666666666667,7.0,8.108333333333333,56.1,22.768396,0.0,11.676666666666668,17.055,8.0,9.591666666666669,51.86666666666667,23.023117000000003,0.0,15.61,23.9525,9.0,12.558333333333335,43.09166666666667,22.226902,0.0,9.936666666666667,13.688333333333333,10.0,11.79166666666667,43.29166666666666,21.413193,0.0,9.222500000000002,13.658333333333331,8.371666666666666,13.480000000000002
8.0,9.591666666666669,51.86666666666667,23.023117000000003,0.0,15.61,23.9525,9.0,12.558333333333335,43.09166666666667,22.226902,0.0,9.936666666666667,13.688333333333333,10.0,11.79166666666667,43.29166666666666,21.413193,0.0,9.222500000000002,13.658333333333331,11.0,12.316666666666668,41.38333333333333,20.140705,0.0,10.144166666666669,15.652500000000002,12.0,14.391666666666666,35.96666666666666,26.749235,0.0,8.879166666666668,14.179166666666664,13.0,15.2,33.37500000000001,27.047956,0.0,5.75,8.621666666666666,10.02,15.588333333333331
11.0,12.316666666666668,41.38333333333333,20.140705,0.0,10.144166666666669,15.652500000000002,12.0,14.391666666666666,35.96666666666666,26.749235,0.0,8.879166666666668,14.179166666666664,13.0,15.2,33.37500000000001,27.047956,0.0,5.75,8.621666666666666,14.0,15.608333333333333,32.00833333333333,27.553524,0.0,8.504166666666665,13.204166666666666,15.0,15.308333333333335,32.25,28.04305,0.0,7.138333333333335,11.295,16.0,12.091666666666669,36.34166666666668,27.212759,0.0,8.600833333333334,12.076666666666668,9.638333333333334,14.4775
14.0,15.608333333333333,32.00833333333333,27.553524,0.0,8.504166666666665,13.204166666666666,15.0,15.308333333333335,32.25,28.04305,0.0,7.138333333333335,11.295,16.0,12.091666666666669,36.34166666666668,27.212759,0.0,8.600833333333334,12.076666666666668,17.0,11.15,38.09166666666668,23.540806,0.0,8.1775,13.04,18.0,10.175,41.50833333333333,15.7908325,0.0,6.329999999999999,9.464166666666667,19.0,9.341666666666669,43.91666666666666,12.758432,0.0,7.702500000000001,12.284999999999998,7.304166666666668,11.62
17.0,11.15,38.09166666666668,23.540806,0.0,8.1775,13.04,18.0,10.175,41.50833333333333,15.7908325,0.0,6.329999999999999,9.464166666666667,19.0,9.341666666666669,43.91666666666666,12.758432,0.0,7.702500000000001,12.284999999999998,20.0,8.466666666666667,45.98333333333333,11.165805,0.0,9.205,15.120833333333335,21.0,8.183333333333335,47.325,9.107359,0.0,7.335833333333333,11.562500000000002,22.0,7.758333333333333,48.85833333333334,7.771331,0.0,5.984999999999999,9.085833333333332,6.233750000000001,10.56
20.0,8.466666666666667,45.98333333333333,11.165805,0.0,9.205,15.120833333333335,21.0,8.183333333333335,47.325,9.107359,0.0,7.335833333333333,11.562500000000002,22.0,7.758333333333333,48.85833333333334,7.771331,0.0,5.984999999999999,9.085833333333332,23.0,7.483333333333334,49.54999999999999,6.8399997,0.0,6.370833333333335,10.440833333333334,0.0,7.016666666666667,52.16666666666666,6.725353999999999,0.0,7.648333333333331,11.8775,1.0,6.7,54.5,6.725353999999999,0.0,7.779166666666669,11.777499999999998,5.066666666666666,7.635833333333334
