hour_t0,temp_pi_t0,hum_pi_t0,wind_speed_t0,precip_t0,PM2.5_pi_t0,PM10_pi_t0,hour_t1,temp_pi_t1,hum_pi_t1,wind_speed_t1,precip_t1,PM2.5_pi_t1,PM10_pi_t1,hour_t2,temp_pi_t2,hum_pi_t2,wind_speed_t2,precip_t2,PM2.5_pi_t2,PM10_pi_t2,hour_t3,temp_pi_t3,hum_pi_t3,wind_speed_t3,precip_t3,PM2.5_pi_t3,PM10_pi_t3,hour_t4,temp_pi_t4,hum_pi_t4,wind_speed_t4,precip_t4,PM2.5_pi_t4,PM10_pi_t4,hour_t5,temp_pi_t5,hum_pi_t5,wind_speed_t5,precip_t5,PM2.5_pi_t5,PM10_pi_t5,PM2.5_pi,PM10_pi
23.0,7.483333333333334,49.54999999999999,6.8399997,0.0,6.370833333333335,10.440833333333334,0.0,7.016666666666667,52.16666666666666,6.725353999999999,0.0,7.648333333333331,11.8775,1.0,6.7,54.5,6.725353999999999,0.0,7.779166666666669,11.777499999999998,2.0,6.508333333333334,55.741666666666674,6.28713,0.0,11.180833333333332,18.293333333333333,3.0,5.949999999999999,57.3,5.904439,0.0,8.076666666666666,12.360833333333332,4.0,5.324999999999999,58.725,6.1305785,0.0,7.069999999999999,9.664166666666665,4.108333333333333,7.003333333333333
2.0,6.508333333333334,55.741666666666674,6.28713,0.0,11.180833333333332,18.293333333333333,3.0,5.949999999999999,57.3,5.904439,0.0,8.076666666666666,12.360833333333332,4.0,5.324999999999999,58.725,6.1305785,0.0,7.069999999999999,9.664166666666665,5.0,5.15,60.32500000000001,6.3690495,0.0,7.743333333333335,11.2875,6.0,5.233333333333333,59.73333333333334,4.072935,0.0,9.5425,14.351666666666668,7.0,6.566666666666667,56.05833333333334,6.618519,0.0,8.050833333333333,12.191666666666665,4.626363636363637,7.339090909090907
5.0,5.15,60.32500000000001,6.3690495,0.0,7.743333333333335,11.2875,6.0,5.233333333333333,59.73333333333334,4.072935,0.0,9.5425,14.351666666666668,7.0,6.566666666666667,56.05833333333334,6.618519,0.0,8.050833333333333,12.191666666666665,8.0,9.409090909090908,47.26363636363636,11.246759,0.0,8.66090909090909,13.32272727272727,9.0,12.433333333333332,37.5,14.291592,0.0,7.982500000000001,12.77833333333333,10.0,15.916666666666664,29.52500000000001,14.512064,0.0,5.425,8.225000000000001,6.368888888888889,10.695555555555556
8.0,9.409090909090908,47.26363636363636,11.246759,0.0,8.66090909090909,13.32272727272727,9.0,12.433333333333332,37.5,14.291592,0.0,7.982500000000001,12.77833333333333,10.0,15.916666666666664,29.52500000000001,14.512064,0.0,5.425,8.225000000000001,11.0,20.625,23.433333333333337,14.799459,0.0,7.022500000000001,11.301666666666668,12.0,23.08333333333333,21.53333333333333,22.183128,0.0,7.1241666666666665,11.745833333333332,13.0,23.84,21.23,18.79255,0.0,7.543000000000001,12.329000000000002,7.3,11.365454545454549
11.0,20.625,23.433333333333337,14.799459,0.0,7.022500000000001,11.301666666666668,12.0,23.08333333333333,21.53333333333333,22.183128,0.0,7.1241666666666665,11.745833333333332,13.0,23.84,21.23,18.79255,0.0,7.543000000000001,12.329000000000002,14.0,23.50909090909091,20.872727272727275,15.986593,0.0,6.117272727272726,9.489999999999998,15.0,20.0,23.316666666666663,13.684735,0.0,5.099166666666667,8.238333333333333,16.0,15.983333333333333,27.40833333333333,11.525623,0.0,6.108333333333332,9.744166666666668,8.441818181818181,13.149090909090908
14.0,23.50909090909091,20.872727272727275,15.986593,0.0,6.117272727272726,9.489999999999998,15.0,20.0,23.316666666666663,13.684735,0.0,5.099166666666667,8.238333333333333,16.0,15.983333333333333,27.40833333333333,11.525623,0.0,6.108333333333332,9.744166666666668,17.0,14.963636363636365,28.827272727272728,8.427383,0.0,6.811818181818182,11.11909090909091,18.0,13.949999999999998,31.28333333333333,6.4799995,0.0,8.281666666666668,13.183333333333332,19.0,12.7,34.84166666666666,5.991594,0.0,24.57,29.264166666666668,6.792222222222224,11.05
17.0,14.963636363636365,28.827272727272728,8.427383,0.0,6.811818181818182,11.11909090909091,18.0,13.949999999999998,31.28333333333333,6.4799995,0.0,8.281666666666668,13.183333333333332,19.0,12.7,34.84166666666666,5.991594,0.0,24.57,29.264166666666668,20.0,11.3,39.24166666666667,6.638072,0.0,6.465,9.430833333333334,21.0,10.425,43.11666666666667,5.0911684,0.0,7.195,10.925000000000002,22.0,9.35,48.84166666666667,2.6208394,0.0,9.280833333333334,13.9525,5.772222222222222,9.523333333333332
20.0,11.3,39.24166666666667,6.638072,0.0,6.465,9.430833333333334,21.0,10.425,43.11666666666667,5.0911684,0.0,7.195,10.925000000000002,22.0,9.35,48.84166666666667,2.6208394,0.0,9.280833333333334,13.9525,23.0,8.908333333333333,50.08333333333332,2.6208394,0.0,7.368333333333332,10.130833333333332,0.0,8.116666666666667,51.9,3.7585104,0.0,11.349166666666669,17.904166666666665,1.0,8.108333333333336,52.975,5.4833565,0.0,7.385000000000001,11.001666666666669,3.4111111111111105,5.435555555555555
23.0,8.908333333333333,50.08333333333332,2.6208394,0.0,7.368333333333332,10.130833333333332,0.0,8.116666666666667,51.9,3.7585104,0.0,11.349166666666669,17.904166666666665,1.0,8.108333333333336,52.975,5.4833565,0.0,7.385000000000001,11.001666666666669,2.0,7.525000000000001,57.900000000000006,7.10031,0.0,8.371666666666666,13.480000000000002,3.0,6.8500000000000005,59.65833333333333,8.587338,0.0,6.628333333333334,9.3925,4.0,6.525000000000001,62.11666666666665,9.422101,0.0,7.550833333333332,11.5075,3.917272727272728,6.402727272727271
2.0,7.525000000000001,57.900000000000006,7.10031,0.0,8.371666666666666,13.480000000000002,3.0,6.8500000000000005,59.65833333333333,8.587338,0.0,6.628333333333334,9.3925,4.0,6.525000000000001,62.11666666666665,9.422101,0.0,7.550833333333332,11.5075,5.0,6.716666666666666,58.44166666666669,9.673221,0.0,10.02,15.588333333333331,6.0,7.558333333333333,59.85833333333334,14.20062,0.0,8.914166666666665,13.889166666666668,7.0,9.041666666666666,51.08333333333334,18.792551,0.0,4.358333333333333,5.105833333333333,6.31,10.320833333333333
5.0,6.716666666666666,58.44166666666669,9.673221,0.0,10.02,15.588333333333331,6.0,7.558333333333333,59.85833333333334,14.20062,0.0,8.914166666666665,13.889166666666668,7.0,9.041666666666666,51.08333333333334,18.792551,0.0,4.358333333333333,5.105833333333333,8.0,11.025,42.583333333333336,22.461807,0.0,9.638333333333334,14.4775,9.0,13.233333333333334,39.00833333333333,26.727423,0.0,7.890000000000001,12.7725,10.0,13.45,38.76666666666666,28.521906,0.0,6.954166666666666,9.734166666666669,5.270833333333334,7.438333333333333
8.0,11.025,42.583333333333336,22.461807,0.0,9.638333333333334,14.4775,9.0,13.233333333333334,39.00833333333333,26.727423,0.0,7.890000000000001,12.7725,10.0,13.45,38.76666666666666,28.521906,0.0,6.954166666666666,9.734166666666669,11.0,15.675000000000002,37.00833333333333,32.777798,0.0,7.304166666666668,11.62,12.0,20.625,28.76666666666667,35.756172,0.0,7.322500000000001,12.014166666666668,13.0,16.62727272727273,32.372727272727275,36.2243,0.0,6.612727272727273,11.053636363636365,6.564999999999999,9.265833333333331
11.0,15.675000000000002,37.00833333333333,32.777798,0.0,7.304166666666668,11.62,12.0,20.625,28.76666666666667,35.756172,0.0,7.322500000000001,12.014166666666668,13.0,16.62727272727273,32.372727272727275,36.2243,0.0,6.612727272727273,11.053636363636365,14.0,15.9875,32.1625,39.21522,0.0,6.233750000000001,10.56,15.0,14.908333333333331,37.8,36.973244,0.0,6.996666666666667,10.836666666666666,16.0,14.07,40.99,38.96158,0.0,8.522,13.463,5.803636363636364,8.612727272727271
14.0,15.9875,32.1625,39.21522,0.0,6.233750000000001,10.56,15.0,14.908333333333331,37.8,36.973244,0.0,6.996666666666667,10.836666666666666,16.0,14.07,40.99,38.96158,0.0,8.522,13.463,17.0,13.066666666666665,46.73333333333334,28.348713,1.0,5.066666666666666,7.635833333333334,18.0,11.316666666666668,53.6,35.069984000000005,0.7,9.9425,14.6,19.0,9.325,60.0125,20.523155,0.0,6.6762500000000005,9.7275,6.005000000000001,9.448
17.0,13.066666666666665,46.73333333333334,28.348713,1.0,5.066666666666666,7.635833333333334,18.0,11.316666666666668,53.6,35.069984000000005,0.7,9.9425,14.6,19.0,9.325,60.0125,20.523155,0.0,6.6762500000000005,9.7275,20.0,7.0,59.13333333333333,9.83268,0.0,4.108333333333333,7.003333333333333,21.0,5.066666666666666,65.55555555555556,24.826954,2.3,1.8844444444444448,2.99,22.0,3.775,63.85,18.171976,0.4,5.606249999999999,9.77375,6.790909090909091,11.402727272727272
20.0,7.0,59.13333333333333,9.83268,0.0,4.108333333333333,7.003333333333333,21.0,5.066666666666666,65.55555555555556,24.826954,2.3,1.8844444444444448,2.99,22.0,3.775,63.85,18.171976,0.4,5.606249999999999,9.77375,23.0,2.663636363636364,73.73636363636363,8.913181,0.0,4.626363636363637,7.339090909090907,0.0,2.0375,69.46249999999999,2.16,0.0,6.12125,10.34125,1.0,2.8500000000000005,62.82000000000001,6.379216,0.0,3.825,6.305999999999999,6.294545454545454,10.689090909090911
23.0,2.663636363636364,73.73636363636363,8.913181,0.0,4.626363636363637,7.339090909090907,0.0,2.0375,69.46249999999999,2.16,0.0,6.12125,10.34125,1.0,2.8500000000000005,62.82000000000001,6.379216,0.0,3.825,6.305999999999999,2.0,2.0,67.6,7.92,0.0,6.368888888888889,10.695555555555556,3.0,1.8909090909090909,68.77272727272727,11.808878,0.0,5.890909090909091,9.827272727272728,4.0,1.6416666666666668,68.43333333333332,18.844202,0.0,5.2975,8.866666666666667,6.382999999999999,11.052
2.0,2.0,67.6,7.92,0.0,6.368888888888889,10.695555555555556,3.0,1.8909090909090909,68.77272727272727,11.808878,0.0,5.890909090909091,9.827272727272728,4.0,1.6416666666666668,68.43333333333332,18.844202,0.0,5.2975,8.866666666666667,5.0,1.7090909090909088,66.60909090909091,21.638964,0.0,7.3,11.365454545454549,6.0,1.8083333333333331,66.16666666666667,23.78453,0.0,10.4675,17.185,7.0,1.7416666666666665,64.04166666666667,32.682762,0.0,6.521666666666667,10.199166666666668,3.87090909090909,5.917272727272728
5.0,1.7090909090909088,66.60909090909091,21.638964,0.0,7.3,11.365454545454549,6.0,1.8083333333333331,66.16666666666667,23.78453,0.0,10.4675,17.185,7.0,1.7416666666666665,64.04166666666667,32.682762,0.0,6.521666666666667,10.199166666666668,8.0,3.3,54.73636363636364,34.20568,0.0,8.441818181818181,13.149090909090908,9.0,4.236363636363636,49.44545454545455,33.332577,0.0,6.346363636363637,10.4,10.0,4.990909090909091,45.81818181818182,32.79361,0.0,4.78,6.921818181818182,5.742857142857143,9.558571428571428
8.0,3.3,54.73636363636364,34.20568,0.0,8.441818181818181,13.149090909090908,9.0,4.236363636363636,49.44545454545455,33.332577,0.0,6.346363636363637,10.4,10.0,4.990909090909091,45.81818181818182,32.79361,0.0,4.78,6.921818181818182,11.0,4.144444444444444,49.15555555555555,36.516495,0.0,6.792222222222224,11.05,12.0,4.645454545454545,52.7090909090909,21.986542,0.1,4.010909090909091,5.607272727272727,13.0,5.154545454545454,48.39090909090908,19.586117,0.0,8.653636363636364,14.350909090909092,4.818181818181819,7.85
11.0,4.144444444444444,49.15555555555555,36.516495,0.0,6.792222222222224,11.05,12.0,4.645454545454545,52.7090909090909,21.986542,0.1,4.010909090909091,5.607272727272727,13.0,5.154545454545454,48.39090909090908,19.586117,0.0,8.653636363636364,14.350909090909092,14.0,5.144444444444445,53.1888888888889,24.162947,0.0,5.772222222222222,9.523333333333332,15.0,4.909999999999999,52.68000000000001,23.828083,0.0,5.199,8.579,16.0,4.388888888888889,62.53333333333333,20.447239,0.0,6.222222222222223,10.088888888888889,8.465454545454547,14.241818181818182
14.0,5.144444444444445,53.1888888888889,24.162947,0.0,5.772222222222222,9.523333333333332,15.0,4.909999999999999,52.68000000000001,23.828083,0.0,5.199,8.579,16.0,4.388888888888889,62.53333333333333,20.447239,0.0,6.222222222222223,10.088888888888889,17.0,3.711111111111111,58.75555555555555,18.58451,0.0,3.4111111111111105,5.435555555555555,18.0,3.3200000000000003,60.19,19.386593,0.0,4.700999999999999,7.31,19.0,2.9909090909090907,62.85454545454545,16.583460000000002,0.0,3.989090909090909,6.281818181818181,8.236666666666666,12.618333333333334
17.0,3.711111111111111,58.75555555555555,18.58451,0.0,3.4111111111111105,5.435555555555555,18.0,3.3200000000000003,60.19,19.386593,0.0,4.700999999999999,7.31,19.0,2.9909090909090907,62.85454545454545,16.583460000000002,0.0,3.989090909090909,6.281818181818181,20.0,2.654545454545455,59.781818181818174,11.542478,0.0,3.917272727272728,6.402727272727271,21.0,2.536363636363636,62.76363636363636,8.699793,0.0,5.612727272727273,8.56181818181818,22.0,2.3666666666666667,63.94444444444444,11.457958,0.0,6.364444444444445,9.49111111111111,8.873333333333333,14.105833333333331
20.0,2.654545454545455,59.781818181818174,11.542478,0.0,3.917272727272728,6.402727272727271,21.0,2.536363636363636,62.76363636363636,8.699793,0.0,5.612727272727273,8.56181818181818,22.0,2.3666666666666667,63.94444444444444,11.457958,0.0,6.364444444444445,9.49111111111111,23.0,1.8916666666666668,67.58333333333333,14.05845,0.0,6.31,10.320833333333333,0.0,1.5454545454545454,73.13636363636361,19.602652,0.4,7.8527272727272734,12.97181818181818,1.0,1.2181818181818185,81.40909090909092,9.449572,0.0,7.334545454545455,11.17,4.707500000000001,7.884166666666666
23.0,1.8916666666666668,67.58333333333333,14.05845,0.0,6.31,10.320833333333333,0.0,1.5454545454545454,73.13636363636361,19.602652,0.4,7.8527272727272734,12.97181818181818,1.0,1.2181818181818185,81.40909090909092,9.449572,0.0,7.334545454545455,11.17,2.0,0.9250000000000002,80.14166666666667,16.87398,0.9,5.270833333333334,7.438333333333333,3.0,0.9,76.94166666666668,25.40743,0.6,7.480000000000001,11.01,4.0,0.7500000000000001,77.99166666666666,29.379177,0.0,6.529166666666666,9.2,5.215833333333332,7.390833333333334
2.0,0.9250000000000002,80.14166666666667,16.87398,0.9,5.270833333333334,7.438333333333333,3.0,0.9,76.94166666666668,25.40743,0.6,7.480000000000001,11.01,4.0,0.7500000000000001,77.99166666666666,29.379177,0.0,6.529166666666666,9.2,5.0,0.3916666666666666,75.14166666666667,33.709534000000005,0.0,6.564999999999999,9.265833333333331,6.0,0.9250000000000002,70.475,28.894344,0.0,6.21,9.105833333333331,7.0,1.1083333333333334,71.31666666666665,26.161375,0.0,6.996666666666666,10.415833333333332,8.48625,14.3625
5.0,0.3916666666666666,75.14166666666667,33.709534000000005,0.0,6.564999999999999,9.265833333333331,6.0,0.9250000000000002,70.475,28.894344,0.0,6.21,9.105833333333331,7.0,1.1083333333333334,71.31666666666665,26.161375,0.0,6.996666666666666,10.415833333333332,8.0,1.681818181818182,67.30000000000001,21.566973,0.0,5.803636363636364,8.612727272727271,9.0,1.758333333333333,65.43333333333335,21.734581,0.0,5.095,7.3325,10.0,6.133333333333334,49.01666666666666,26.944744,0.0,6.784999999999999,11.3725,5.63,9.211
8.0,1.681818181818182,67.30000000000001,21.566973,0.0,5.803636363636364,8.612727272727271,9.0,1.758333333333333,65.43333333333335,21.734581,0.0,5.095,7.3325,10.0,6.133333333333334,49.01666666666666,26.944744,0.0,6.784999999999999,11.3725,11.0,6.94,44.28999999999999,31.170673,0.0,6.005000000000001,9.448,12.0,7.455555555555555,38.1,33.12,0.0,6.646666666666667,11.003333333333334,13.0,6.25,39.63333333333334,26.009842000000003,0.0,4.817500000000001,7.861666666666668,8.113333333333332,12.313333333333334
11.0,6.94,44.28999999999999,31.170673,0.0,6.005000000000001,9.448,12.0,7.455555555555555,38.1,33.12,0.0,6.646666666666667,11.003333333333334,13.0,6.25,39.63333333333334,26.009842000000003,0.0,4.817500000000001,7.861666666666668,14.0,5.3090909090909095,41.44545454545454,29.723444,0.0,6.790909090909091,11.402727272727272,15.0,5.616666666666667,43.23333333333334,30.633865000000004,0.0,3.7166666666666672,5.995833333333333,16.0,5.42,41.41,29.09103,0.0,6.259,10.376,8.003333333333332,13.353333333333332
14.0,5.3090909090909095,41.44545454545454,29.723444,0.0,6.790909090909091,11.402727272727272,15.0,5.616666666666667,43.23333333333334,30.633865000000004,0.0,3.7166666666666672,5.995833333333333,16.0,5.42,41.41,29.09103,0.0,6.259,10.376,17.0,4.454545454545454,44.47272727272728,26.525429,0.0,6.294545454545454,10.689090909090911,18.0,4.300000000000001,46.260000000000005,20.532627,0.0,3.9739999999999993,5.808,19.0,4.445454545454545,45.690909090909095,17.418196,0.0,5.866363636363635,9.52,7.750909090909093,12.903636363636364
17.0,4.454545454545454,44.47272727272728,26.525429,0.0,6.294545454545454,10.689090909090911,18.0,4.300000000000001,46.260000000000005,20.532627,0.0,3.9739999999999993,5.808,19.0,4.445454545454545,45.690909090909095,17.418196,0.0,5.866363636363635,9.52,20.0,4.49,44.84,17.148247,0.0,6.382999999999999,11.052,21.0,4.42,45.48,17.49615,0.0,4.906,7.715000000000001,22.0,4.359999999999999,46.81,19.513195,0.0,5.143,8.756,7.355833333333333,11.183333333333332
20.0,4.49,44.84,17.148247,0.0,6.382999999999999,11.052,21.0,4.42,45.48,17.49615,0.0,4.906,7.715000000000001,22.0,4.359999999999999,46.81,19.513195,0.0,5.143,8.756,23.0,4.2727272727272725,47.67272727272727,20.61766,0.0,3.87090909090909,5.917272727272728,0.0,4.1,49.27272727272727,22.206486,0.0,4.199090909090909,6.763636363636363,1.0,3.758333333333333,49.2,16.343367,0.0,5.189166666666667,8.295833333333333,6.969166666666666,10.899166666666666
23.0,4.2727272727272725,47.67272727272727,20.61766,0.0,3.87090909090909,5.917272727272728,0.0,4.1,49.27272727272727,22.206486,0.0,4.199090909090909,6.763636363636363,1.0,3.758333333333333,49.2,16.343367,0.0,5.189166666666667,8.295833333333333,2.0,3.442857142857143,49.457142857142856,13.039754,0.0,5.742857142857143,9.558571428571428,3.0,3.236363636363636,49.91818181818182,9.826088,0.0,6.674545454545453,10.847272727272728,4.0,3.1500000000000004,48.4625,11.753877,0.0,6.5875,11.08,7.3475,11.048333333333332
2.0,3.442857142857143,49.457142857142856,13.039754,0.0,5.742857142857143,9.558571428571428,3.0,3.236363636363636,49.91818181818182,9.826088,0.0,6.674545454545453,10.847272727272728,4.0,3.1500000000000004,48.4625,11.753877,0.0,6.5875,11.08,5.0,3.0727272727272723,47.74545454545454,10.948973,0.0,4.818181818181819,7.85,6.0,3.525,48.03333333333333,11.525623,0.0,5.073333333333333,8.008333333333335,7.0,4.460000000000001,46.73,13.324863,0.0,4.067,6.062,5.099090909090911,7.421818181818183
5.0,3.0727272727272723,47.74545454545454,10.948973,0.0,4.818181818181819,7.85,6.0,3.525,48.03333333333333,11.525623,0.0,5.073333333333333,8.008333333333335,7.0,4.460000000000001,46.73,13.324863,0.0,4.067,6.062,8.0,6.29090909090909,42.64545454545455,14.081477,0.0,8.465454545454547,14.241818181818182,9.0,9.183333333333334,36.93333333333333,12.0694,0.0,7.331666666666668,11.555,10.0,11.025,34.08333333333333,11.620809,0.0,7.761666666666666,12.28,5.636363636363637,9.134545454545457
8.0,6.29090909090909,42.64545454545455,14.081477,0.0,8.465454545454547,14.241818181818182,9.0,9.183333333333334,36.93333333333333,12.0694,0.0,7.331666666666668,11.555,10.0,11.025,34.08333333333333,11.620809,0.0,7.761666666666666,12.28,11.0,16.666666666666668,27.20833333333333,10.495713,0.0,8.236666666666666,12.618333333333334,12.0,18.18181818181818,25.027272727272724,10.00256,0.0,7.918181818181818,12.120000000000005,13.0,18.183333333333334,25.53333333333333,2.0991426,0.0,8.312499999999998,13.065833333333336,7.782499999999999,12.143333333333336
11.0,16.666666666666668,27.20833333333333,10.495713,0.0,8.236666666666666,12.618333333333334,12.0,18.18181818181818,25.027272727272724,10.00256,0.0,7.918181818181818,12.120000000000005,13.0,18.183333333333334,25.53333333333333,2.0991426,0.0,8.312499999999998,13.065833333333336,14.0,18.241666666666664,25.941666666666663,3.96,0.0,8.873333333333333,14.105833333333331,15.0,15.175,29.13333333333333,2.968636,0.0,6.526666666666666,9.4925,16.0,11.9,34.78333333333334,3.6179552,0.0,7.178333333333334,11.612500000000002,9.464999999999998,12.880833333333332
14.0,18.241666666666664,25.941666666666663,3.96,0.0,8.873333333333333,14.105833333333331,15.0,15.175,29.13333333333333,2.968636,0.0,6.526666666666666,9.4925,16.0,11.9,34.78333333333334,3.6179552,0.0,7.178333333333334,11.612500000000002,17.0,10.5,40.3,5.8048253,0.0,4.707500000000001,7.884166666666666,18.0,10.000000000000002,43.77272727272727,10.00256,0.0,6.418181818181819,10.016363636363636,19.0,9.418181818181816,49.354545454545466,9.659814,0.0,4.824545454545455,7.21,8.025,12.560000000000002
17.0,10.5,40.3,5.8048253,0.0,4.707500000000001,7.884166666666666,18.0,10.000000000000002,43.77272727272727,10.00256,0.0,6.418181818181819,10.016363636363636,19.0,9.418181818181816,49.354545454545466,9.659814,0.0,4.824545454545455,7.21,20.0,8.625000000000002,53.50833333333333,9.021574,0.0,5.215833333333332,7.390833333333334,21.0,8.05,55.58999999999999,8.699793,0.0,6.838999999999999,11.16,22.0,7.418181818181818,57.34545454545455,9.0,0.0,5.002727272727273,7.559090909090909,6.453,10.613
20.0,8.625000000000002,53.50833333333333,9.021574,0.0,5.215833333333332,7.390833333333334,21.0,8.05,55.58999999999999,8.699793,0.0,6.838999999999999,11.16,22.0,7.418181818181818,57.34545454545455,9.0,0.0,5.002727272727273,7.559090909090909,23.0,6.7875,58.5875,7.636752599999999,0.0,8.48625,14.3625,0.0,6.349999999999999,59.49999999999999,8.707238,0.0,6.048,10.034,1.0,5.809090909090909,61.24545454545454,10.594036,0.0,3.4445454545454552,5.148181818181818,7.773636363636364,13.075454545454546
23.0,6.7875,58.5875,7.636752599999999,0.0,8.48625,14.3625,0.0,6.349999999999999,59.49999999999999,8.707238,0.0,6.048,10.034,1.0,5.809090909090909,61.24545454545454,10.594036,0.0,3.4445454545454552,5.148181818181818,2.0,5.499999999999999,61.18000000000001,5.8603754,0.0,5.63,9.211,3.0,5.545454545454546,59.13636363636363,5.8048253,0.0,4.010000000000001,6.323636363636364,4.0,4.9833333333333325,61.61666666666667,4.73506,0.0,7.600000000000001,11.365833333333333,5.475555555555555,8.303333333333335
2.0,5.499999999999999,61.18000000000001,5.8603754,0.0,5.63,9.211,3.0,5.545454545454546,59.13636363636363,5.8048253,0.0,4.010000000000001,6.323636363636364,4.0,4.9833333333333325,61.61666666666667,4.73506,0.0,7.600000000000001,11.365833333333333,5.0,4.8500000000000005,62.90833333333333,4.68,0.0,8.113333333333332,12.313333333333334,6.0,5.8500000000000005,59.925,2.6208394,0.0,8.9,12.845833333333331,7.0,6.908333333333334,55.35,4.0249224,0.0,7.712500000000001,10.448333333333334,4.78625,7.62125
5.0,4.8500000000000005,62.90833333333333,4.68,0.0,8.113333333333332,12.313333333333334,6.0,5.8500000000000005,59.925,2.6208394,0.0,8.9,12.845833333333331,7.0,6.908333333333334,55.35,4.0249224,0.0,7.712500000000001,10.448333333333334,8.0,8.858333333333333,44.375,5.1919937,0.0,8.003333333333332,13.353333333333332,9.0,11.708333333333334,42.01666666666667,7.704335700000001,0.0,9.943333333333332,14.958333333333334,10.0,15.133333333333336,30.95833333333333,9.339208,0.0,5.928333333333334,8.614166666666664,5.368999999999999,8.341
8.0,8.858333333333333,44.375,5.1919937,0.0,8.003333333333332,13.353333333333332,9.0,11.708333333333334,42.01666666666667,7.704335700000001,0.0,9.943333333333332,14.958333333333334,10.0,15.133333333333336,30.95833333333333,9.339208,0.0,5.928333333333334,8.614166666666664,11.0,19.7,24.163636363636364,12.904882,0.0,7.750909090909093,12.903636363636364,12.0,20.133333333333336,24.341666666666665,14.489720000000002,0.0,7.705000000000001,12.346666666666666,13.0,22.591666666666665,21.89166666666667,14.4,0.0,8.453333333333333,14.123333333333337,3.5537499999999995,5.736250000000001
11.0,19.7,24.163636363636364,12.904882,0.0,7.750909090909093,12.903636363636364,12.0,20.133333333333336,24.341666666666665,14.489720000000002,0.0,7.705000000000001,12.346666666666666,13.0,22.591666666666665,21.89166666666667,14.4,0.0,8.453333333333333,14.123333333333337,14.0,22.85,23.075,14.021525,0.0,7.355833333333333,11.183333333333332,15.0,21.08333333333333,25.633333333333336,17.906157,0.0,6.587499999999999,9.790833333333332,16.0,17.958333333333332,29.875,20.140705,0.0,7.4675,11.225,4.190909090909091,6.679090909090909
